214.22,-74, 37.94
214.12,-119, 36.77
215.88,29, 42.03
217.38,-95, 40.45
220.66,-95, 43.60
223.12,-242, 42.45
225.12,-308, 42.87
226.31,-524, 38.95
226.36,-579, 37.91
225.53,-470, 39.99
224.44,-605, 35.91
223.15,-605, 34.95
223.35,-575, 36.13
222.64,-549, 36.32
221.33,-707, 31.51
220.28,-633, 32.59
219.25,-583, 33.09
217.75,-663, 29.98
216.48,-547, 31.84
215.01,-547, 30.66
214.26,-450, 32.49
213.43,-513, 30.36
212.59,-360, 33.44
211.70,-338, 33.23
211.45,-406, 31.48
211.52,-319, 33.79
211.44,-397, 31.94
210.95,-397, 31.62
209.77,-471, 28.86
208.98,-334, 31.56
208.43,-372, 30.23
207.50,-327, 30.55
206.92,-181, 33.60
206.22,-248, 31.35
206.11,-248, 31.30
206.62,-223, 32.46
206.90,-149, 34.55
206.56,-293, 30.78
207.48,-271, 32.27
209.21,-280, 33.79
210.28,-481, 30.07
211.40,-455, 31.94
211.68,-455, 32.37
211.10,-493, 31.07
210.18,-526, 29.57
209.26,-354, 33.02
208.96,-317, 33.73
209.10,-407, 31.79
209.37,-345, 33.67
209.79,-345, 34.17
209.38,-497, 30.23
208.32,-572, 27.60
207.50,-429, 30.46
206.70,-421, 30.03
206.44,-343, 31.79
207.08,-188, 36.22
207.21,-444, 30.21
208.44,-298, 35.04
209.71,-383, 34.28
209.81,-440, 33.13
208.66,-638, 27.43
207.00,-589, 27.25
206.03,-433, 30.28
205.05,-439, 29.33
203.89,-439, 28.36
203.56,-296, 31.61
204.06,-231, 33.71
204.36,-369, 30.72
204.53,-291, 32.85
204.56,-334, 31.90
203.96,-440, 28.87
203.57,-339, 31.05
202.99,-339, 30.58
202.53,-335, 30.31
202.19,-377, 29.06
202.48,-246, 32.59
202.74,-302, 31.52
203.22,-349, 30.92
203.79,-303, 32.65
204.11,-303, 33.02
204.23,-428, 30.19
204.28,-462, 29.55
204.16,-422, 30.53
203.41,-573, 26.31
202.76,-597, 25.31
202.31,-496, 27.51
201.86,-496, 27.23
200.77,-623, 23.29
199.95,-533, 24.88
199.31,-504, 25.13
198.31,-597, 22.10
197.31,-487, 23.98
196.40,-395, 25.45
195.43,-424, 23.93
194.70,-424, 23.34
194.19,-324, 25.36
194.13,-320, 25.46
193.70,-441, 22.19
193.37,-389, 23.24
192.83,-437, 21.66
192.15,-503, 19.54
191.77,-503, 19.32
191.51,-433, 20.90
190.95,-456, 19.92
189.98,-481, 18.51
189.30,-318, 21.90
188.94,-332, 21.27
188.91,-374, 20.28
189.06,-288, 22.56
189.17,-288, 22.70
188.97,-463, 18.34
188.31,-472, 17.61
187.93,-381, 19.56
187.50,-459, 17.35
187.34,-401, 18.70
187.35,-315, 20.86
187.58,-315, 21.12
187.66,-430, 18.48
187.96,-406, 19.45
187.99,-455, 18.39
187.56,-574, 15.23
186.79,-530, 15.72
185.78,-568, 13.99
184.71,-603, 12.29
183.53,-603, 11.35
182.50,-493, 13.17
181.59,-466, 13.08
180.95,-483, 12.17
180.94,-415, 13.91
180.84,-501, 11.83
180.56,-588,  9.60
180.24,-588,  9.47
179.92,-590,  9.28
178.86,-660,  6.75
177.78,-680,  5.44
176.71,-593,  6.72
175.67,-621,  5.21
174.91,-607,  5.01
174.24,-567,  5.50
173.64,-567,  5.07
172.90,-653,  2.45
171.92,-681,  1.03
171.03,-666,  0.74
169.78,-749, -2.25
168.43,-734, -2.95
167.22,-665, -2.22
166.02,-665, -3.17
164.92,-725, -5.47
164.00,-690, -5.30
163.22,-675, -5.49
162.37,-766, -8.29
161.38,-765, -8.98
160.20,-774,-10.08
159.04,-774,-10.96
157.48,-856,-14.18
156.04,-811,-14.20
154.62,-773,-14.40
153.12,-811,-16.51
151.89,-772,-16.51
150.77,-772,-17.35
149.51,-852,-20.25
148.16,-852,-21.27
146.87,-828,-21.67
145.71,-853,-23.13
144.19,-922,-25.97
142.80,-843,-25.11
141.28,-884,-27.30
139.66,-938,-29.87
138.04,-938,-31.13
136.62,-853,-30.15
135.00,-898,-32.52
133.17,-972,-35.78
131.68,-853,-34.04
130.27,-870,-35.55
127.87,-948,-39.46
125.80,-794,-37.46
121.93,-794,-40.96
115.90,-701,-44.29
110.57,-432,-42.77
108.38,-87,-36.56
108.71,-75,-36.12
110.08,-106,-35.70
111.33,-164,-36.03
111.81,-420,-41.83
112.03,-383,-40.70
110.52,-431,-43.30
108.98,-344,-42.66
107.55,-198,-40.54
107.20,194,-31.56
108.84,424,-24.77
110.31,345,-25.66
112.31,345,-24.11
115.43,281,-23.02
118.37,51,-26.04
119.64,-288,-33.17
119.93,-446,-36.72
118.77,-612,-41.76
115.87,-667,-45.72
113.53,-395,-41.28
111.30,-395,-43.39
110.01,-235,-40.77
109.38,-96,-38.10
110.06,119,-32.43
110.66,18,-34.51
110.98,-131,-37.98
111.34,-104,-37.09
111.45,-104,-37.11
111.26,-251,-40.94
110.50,-247,-41.63
110.22,-132,-39.18
109.67,-171,-40.75
109.90,-49,-37.69
111.07,67,-33.94
111.97,-68,-36.52
112.61,-68,-36.05
113.77,-85,-35.48
113.34,-184,-38.40
111.64,-348,-44.03
109.94,-234,-42.92
109.01,-148,-41.80
108.08,-150,-42.83
108.01,-150,-42.98
108.38,14,-38.78
108.94,-14,-39.10
109.56,-117,-41.13
110.10,-54,-39.21
109.79,-124,-41.33
108.48,-168,-43.73
107.57,27,-40.00
107.29,27,-40.45
106.59,33,-41.15
105.79,128,-39.81
106.30,300,-35.43
107.24,209,-37.01
108.44,235,-35.51
111.22,266,-32.38
112.16,10,-37.91
113.21,93,-35.06
114.28,58,-35.08
115.00,49,-34.78
115.47,-60,-37.12
116.08,16,-34.84
117.07,53,-33.15
117.77,-93,-36.16
117.99,-93,-36.04
118.04,-94,-36.11
117.14,-173,-38.97
116.05,-255,-42.03
114.58,-147,-40.86
113.47,-130,-41.58
112.51,-145,-42.94
111.87,19,-39.68
111.99,19,-39.72
111.74,13,-40.25
111.93,23,-39.97
112.34,111,-37.62
112.34,-9,-40.70
112.02,6,-40.77
111.91,105,-38.64
112.42,105,-38.34
112.78,9,-40.49
112.82,-9,-41.02
112.88,44,-39.82
112.76,-33,-41.93
113.43,95,-38.33
114.43,118,-37.00
115.10,-51,-40.60
115.15,-51,-40.65
114.44,-21,-40.72
113.23,-22,-42.01
112.10,1,-42.65
111.81,197,-38.35
112.06,261,-36.81
112.26,240,-37.37
113.31,240,-36.61
114.67,336,-33.24
116.10,253,-34.16
117.40,170,-35.14
118.49,189,-33.85
118.99,54,-36.82
118.85,9,-38.17
118.92,110,-35.80
119.04,110,-35.85
118.47,47,-38.07
118.28,111,-36.85
118.95,200,-34.24
119.94,81,-36.36
120.56,81,-35.91
121.11,52,-36.22
121.16,52,-36.31
120.39,-65,-39.97
119.94,20,-38.44
119.94,103,-36.56
119.84,131,-36.14
120.25,256,-32.91
120.64,200,-34.11
120.89,133,-35.68
121.27,133,-35.48
121.54,227,-33.13
121.76,137,-35.29
121.60,117,-36.08
121.76,236,-33.23
121.93,194,-34.28
122.74,227,-32.91
123.57,241,-31.99
124.53,241,-31.27
125.19,95,-34.35
125.47,59,-35.08
125.71,71,-34.68
125.89,-22,-36.86
125.74,22,-36.02
125.70,77,-34.83
124.88,77,-35.74
123.51,83,-37.03
122.90,293,-32.70
123.40,394,-30.02
124.37,302,-31.58
125.46,329,-30.12
126.09,249,-31.68
126.57,182,-33.02
126.88,182,-32.89
127.66,286,-29.82
128.13,236,-30.78
128.73,199,-31.29
129.17,260,-29.57
129.40,178,-31.52
129.58,157,-32.00
129.00,157,-32.70
129.52,232,-30.56
129.92,144,-32.46
129.78,174,-32.01
129.95,231,-30.63
130.18,171,-32.03
130.82,269,-29.21
131.52,297,-28.07
132.04,297,-27.78
132.46,227,-29.27
133.19,288,-27.28
133.81,255,-27.67
133.80,189,-29.45
134.16,283,-26.99
134.40,265,-27.40
134.50,204,-28.94
134.75,204,-28.86
135.13,264,-27.21
135.69,180,-28.87
136.49,172,-28.43
136.93,238,-26.55
137.33,141,-28.67
137.72,142,-28.38
138.23,142,-28.01
138.29,174,-27.30
137.80,135,-28.83
136.94,209,-28.00
136.71,313,-25.86
136.76,299,-26.35
137.33,386,-23.90
137.90,383,-23.66
138.72,383,-23.11
139.89,304,-24.11
141.32,322,-22.50
142.34,263,-23.13
143.18,146,-25.29
143.73,188,-23.87
144.13,123,-25.17
144.37,123,-25.03
144.07,54,-27.06
143.83,146,-25.14
143.85,119,-25.87
143.96,131,-25.56
144.35,208,-23.44
144.63,161,-24.42
144.91,161,-24.26
145.38,192,-23.18
146.06,263,-20.94
146.68,203,-21.94
147.28,253,-20.29
148.00,281,-19.07
148.62,202,-20.54
149.25,212,-19.81
150.03,212,-19.20
150.61,223,-18.50
151.13,156,-19.74
151.65,145,-19.60
152.06,125,-19.78
152.20,72,-21.00
152.08,109,-20.28
151.94,99,-20.72
151.85,99,-20.86
151.86,66,-21.71
151.99,134,-20.00
152.06,92,-21.02
151.79,108,-20.95
151.56,190,-19.27
151.37,212,-19.03
151.19,212,-19.32
151.71,302,-16.78
153.14,392,-13.41
154.22,283,-15.21
155.25,295,-14.09
155.87,296,-13.62
156.12,211,-15.58
156.87,467, -8.82
157.36,256,-13.66
158.18,269,-12.70
159.03,200,-13.67
159.93,208,-12.72
160.73,161,-13.19
161.18,87,-14.61
161.72,129,-13.14
161.88,129,-13.04
161.69,112,-13.69
161.24,107,-14.31
161.17,214,-11.85
161.37,224,-11.53
161.89,241,-10.73
162.52,296, -8.93
163.41,296, -8.22
164.40,257, -8.35
165.18,238, -8.19
166.05,257, -7.01
166.60,207, -7.81
166.91,251, -6.55
167.06,290, -5.59
167.24,306, -5.17
167.35,306, -5.21
167.89,385, -2.94
168.82,447, -0.75
170.07,465,  0.67
171.54,508,  2.89
173.04,482,  3.46
174.50,472,  4.39
176.00,472,  5.61
177.32,472,  6.65
178.30,423,  6.19
178.97,448,  7.25
179.53,476,  8.25
180.17,479,  8.72
181.21,574, 11.77
182.22,568, 12.34
183.55,568, 13.35
185.10,565, 14.50
186.87,612, 17.07
188.32,557, 16.87
189.85,578, 18.59
191.41,611, 20.62
192.83,546, 20.14
194.15,546, 21.17
195.46,625, 24.09
196.67,602, 24.42
197.80,587, 24.88
199.20,710, 28.91
200.64,700, 29.74
202.10,675, 30.24
203.80,797, 34.50
205.52,797, 35.79
207.29,763, 36.33
208.95,722, 36.60
210.90,844, 41.09
212.66,775, 40.75
214.83,746, 41.80
217.20,852, 46.29
219.72,852, 48.35
221.74,698, 46.22
224.48,594, 46.07
227.31,442, 44.90
229.11,-5, 35.75
231.48,-161, 34.36
234.90,-360, 33.01
237.66,-683, 28.16
239.75,-683, 30.59
239.54,-748, 29.24
238.18,-846, 26.04
236.11,-943, 22.23
234.27,-802, 24.39
231.32,-768, 22.85
228.46,-733, 21.40
226.18,-733, 19.64
224.54,-544, 23.04
222.36,-535, 21.48
220.32,-446, 21.99
218.57,-248, 25.33
217.23,-144, 26.72
215.93,44, 30.10
215.16,308, 35.72
214.25,308, 34.72
214.17,408, 36.93
214.38,598, 41.53
215.86,747, 46.26
218.42,726, 47.87
222.46,804, 53.29
226.42,779, 56.12
232.88,779, 61.96
238.81,343, 56.84
243.81,207, 58.23
245.89,-56, 53.87
245.10,-385, 45.30
246.17,-273, 49.27
247.94,-448, 46.96
249.02,-786, 40.17
249.58,-786, 41.15
248.34,-982, 35.71
245.90,-1300, 26.29
243.16,-1391, 22.19
240.22,-1205, 24.59
236.16,-1167, 22.25
232.28,-1083, 21.18
229.78,-1083, 19.36
227.37,-907, 21.86
224.58,-885, 20.19
222.02,-772, 20.92
220.04,-617, 23.15
218.17,-550, 23.30
216.74,-375, 26.41
215.68,-187, 30.11
213.20,-187, 27.83
211.59,-102, 28.44
210.86,148, 33.79
210.35,332, 37.64
210.11,391, 38.67
210.60,678, 45.83
211.26,767, 48.26
211.88,767, 48.47
212.62,809, 49.82
213.82,1080, 57.06
217.72,1149, 61.93
226.73,1041, 67.39
236.83,876, 72.60
244.45,69, 60.11
250.49,-702, 47.39
255.57,-702, 52.64
256.47,-1106, 44.19
253.31,-1574, 30.52
249.66,-1530, 28.91
246.38,-1294, 32.22
242.85,-1299, 29.39
239.67,-1130, 31.07
237.07,-874, 35.30
233.89,-913, 31.76
231.49,-865, 31.08
229.04,-679, 33.63
227.69,-483, 37.38
226.75,-457, 37.34
226.02,-301, 40.60
225.34,-275, 40.71
225.31,-275, 40.81
225.36,-449, 36.81
225.35,-416, 37.81
224.16,-538, 33.93
222.69,-626, 30.67
221.32,-455, 33.76
219.87,-456, 32.56
218.43,-456, 31.39
217.10,-358, 32.67
216.37,-156, 36.98
215.81,-129, 37.15
215.51,-34, 39.18
215.63,131, 43.24
216.47,79, 42.70
217.43,142, 45.07
218.23,142, 45.73
219.54,193, 48.11
220.71,-71, 42.78
221.37,-46, 44.02
223.65,-40, 46.35
226.48,-304, 42.72
229.58,-407, 43.35
232.28,-600, 41.48
234.47,-600, 43.86
233.75,-881, 36.71
231.24,-785, 37.02
229.73,-696, 38.08
228.44,-683, 37.48
227.23,-494, 41.17
225.99,-516, 39.67
224.84,-516, 38.79
224.12,-550, 37.51
223.27,-397, 40.61
222.44,-444, 38.84
221.87,-468, 37.90
221.56,-377, 39.98
220.87,-498, 36.56
220.17,-500, 36.06
219.38,-500, 35.50
218.94,-383, 38.09
218.22,-515, 34.38
217.40,-492, 34.35
216.37,-406, 35.63
215.14,-473, 33.00
214.20,-330, 35.72
213.32,-330, 34.98
212.60,-201, 37.50
212.47,-254, 36.15
212.52,-169, 38.31
212.76,-183, 38.23
212.46,-350, 33.97
212.94,-235, 37.31
213.35,-271, 36.90
214.08,-271, 37.67
214.34,-416, 34.52
214.50,-332, 36.85
214.68,-394, 35.64
215.13,-488, 33.96
215.09,-415, 35.85
214.80,-536, 32.82
213.82,-536, 32.08
212.67,-587, 29.97
211.45,-473, 31.77
210.17,-491, 30.28
209.13,-376, 32.22
208.67,-197, 36.20
208.64,-278, 34.26
208.73,-220, 35.80
208.65,-220, 35.77
208.95,-175, 37.17
209.17,-287, 34.71
210.07,-252, 36.49
211.57,-230, 38.50
212.01,-385, 35.25
212.56,-332, 37.17
212.77,-332, 37.47
212.62,-362, 36.69
212.01,-453, 34.04
211.80,-314, 37.33
211.56,-304, 37.42
211.77,-347, 36.66
212.16,-231, 39.92
212.34,-339, 37.54
212.04,-339, 37.35
211.78,-407, 35.56
212.29,-314, 38.41
212.78,-476, 35.07
212.69,-518, 34.14
212.12,-442, 35.59
211.25,-595, 31.23
210.66,-595, 30.89
209.71,-588, 30.37
208.42,-506, 31.30
207.34,-606, 28.04
206.70,-513, 29.88
206.04,-430, 31.41
204.79,-517, 28.26
203.76,-413, 29.93
202.98,-413, 29.31
203.10,-366, 30.66
203.04,-431, 29.13
202.56,-350, 30.74
202.04,-367, 29.92
201.76,-440, 27.99
201.78,-290, 31.73
201.83,-290, 31.84
201.78,-305, 31.48
201.71,-328, 30.91
202.14,-214, 34.13
202.15,-285, 32.44
202.13,-287, 32.42
202.28,-253, 33.43
202.08,-428, 29.07
201.68,-428, 28.80
201.17,-463, 27.59
200.25,-348, 29.60
199.37,-426, 26.97
199.19,-311, 29.66
199.73,-247, 31.78
200.03,-369, 29.16
200.68,-369, 29.86
201.44,-350, 31.13
202.14,-383, 31.08
202.12,-502, 28.30
201.78,-454, 29.27
201.26,-502, 27.75
200.55,-648, 23.72
199.98,-582, 24.97
199.26,-582, 24.47
198.06,-634, 22.26
196.65,-687, 19.85
195.31,-538, 22.38
193.97,-513, 21.85
192.92,-461, 22.24
192.19,-303, 25.45
191.57,-303, 24.90
191.46,-307, 24.73
191.26,-311, 24.48
191.11,-285, 25.00
190.51,-409, 21.48
189.86,-393, 21.33
189.11,-272, 23.59
188.28,-309, 21.94
187.53,-309, 21.25
187.91,-191, 24.48
189.90,-129, 27.86
191.72,-337, 24.56
192.96,-374, 24.91
192.70,-451, 22.88
192.19,-579, 19.43
191.02,-579, 18.48
190.11,-445, 21.00
189.26,-412, 21.09
188.39,-459, 19.21
187.98,-344, 21.69
187.64,-414, 19.74
186.97,-469, 17.86
186.44,-400, 19.12
185.95,-400, 18.73
185.17,-486, 16.00
184.13,-499, 14.81
183.29,-372, 17.17
182.43,-427, 15.10
