9,8,-33.17
70,43,-33.24
221,168,-30.38
319,141,-30.18
312,99,-30.40
255,99,-30.07
208,19,-31.80
208,21,-31.81
231,21,-31.73
87,72,-31.33
120,40,-32.52
189,109,-31.10
125,151,-30.56
136,123,-31.46
134,183,-30.44
134,192,-30.47
84,192,-30.98
94,152,-32.33
162,248,-30.29
186,233,-30.47
146,189,-31.54
223,262,-29.62
214,252,-29.50
214,252,-29.18
194,225,-29.58
267,320,-26.87
230,251,-27.91
212,220,-28.31
129,288,-27.01
151,229,-28.33
151,274,-27.40
186,274,-27.22
166,311,-26.32
197,242,-27.57
239,260,-26.73
200,293,-25.76
250,229,-26.62
271,313,-23.84
271,328,-22.50
278,328,-21.43
299,244,-22.13
296,271,-20.48
221,246,-20.39
206,174,-21.48
202,204,-20.41
204,205,-19.94
204,187,-19.89
235,187,-19.28
293,213,-17.77
366,149,-17.81
299,104,-17.91
283,125,-16.69
264,77,-17.10
186,127,-15.83
186,188,-14.25
167,188,-14.05
156,175,-14.21
172,235,-12.66
154,272,-11.64
218,246,-11.61
277,290, -9.72
241,282, -9.14
241,248, -9.16
244,248, -8.44
259,318, -6.08
196,328, -5.33
212,327, -4.72
248,405, -2.13
258,401, -1.22
2,413, -1.44
247,413, -0.49
275,480,  2.11
260,442,  2.37
201,467,  3.64
238,509,  5.53
246,471,  5.74
229,512,  7.55
229,547,  9.29
249,547, 10.40
288,525, 11.24
285,585, 13.86
262,587, 15.43
284,567, 16.62
277,625, 19.49
243,630, 21.06
243,636, 22.64
253,636, 24.16
283,704, 27.36
279,664, 28.21
288,711, 30.99
312,780, 34.47
301,690, 34.41
279,766, 37.81
279,792, 40.18
330,792, 42.30
445,730, 43.68
373,796, 47.41
545,627, 47.25
594,443, 46.78
468,251, 45.15
325,-83, 39.23
325,-238, 36.86
174,-238, 36.87
120,-171, 38.08
559,-147, 40.95
947,-140, 45.69
1022,-319, 46.68
642,-616, 42.58
642,-658, 43.46
259,-658, 43.03
-59,-610, 41.84
-154,-542, 40.64
-24,-213, 46.15
337,-21, 51.13
721,-22, 54.26
783,-63, 56.84
783,-394, 52.85
872,-394, 56.30
690,-715, 51.51
314,-807, 49.22
241,-952, 45.21
120,-839, 46.09
245,-661, 49.32
533,-702, 49.54
533,-683, 51.06
626,-683, 52.70
537,-763, 52.03
388,-989, 47.13
254,-940, 47.30
247,-914, 47.00
355,-998, 44.90
310,-865, 47.28
310,-824, 47.80
312,-824, 47.48
414,-809, 48.08
452,-661, 51.90
354,-785, 49.27
267,-839, 47.54
300,-678, 50.75
291,-764, 48.60
291,-733, 48.96
347,-733, 49.00
375,-608, 52.00
498,-740, 50.12
376,-782, 49.38
369,-737, 50.48
469,-848, 48.74
392,-835, 49.17
392,-771, 50.76
292,-771, 50.14
255,-836, 47.86
234,-686, 50.19
232,-642, 50.35
219,-757, 46.94
408,-639, 49.68
336,-686, 48.48
336,-852, 44.55
481,-852, 44.94
465,-741, 47.73
269,-813, 45.45
176,-830, 43.77
332,-617, 48.12
114,-624, 46.59
253,-576, 47.10
253,-576, 46.60
319,-489, 48.43
